"ID_classificatie","bron","klasse","ondergrens","bovengrens","incl_onder","incl_boven"
"100000409","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000409","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000409","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000410","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000410","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000410","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000410","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000410","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000411","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000411","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000411","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000411","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000411","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000412","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000412","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000412","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000412","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000412","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000413","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000413","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000413","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000413","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000413","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000414","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000414","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000414","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000414","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000414","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000415","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000415","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000415","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000415","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000415","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000416","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000416","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000416","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000416","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000416","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000417","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000417","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000417","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000417","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000417","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000418","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000418","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000418","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000418","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000418","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000419","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000419","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000419","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000419","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000419","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000420","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000420","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000420","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000420","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000420","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000421","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000421","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000421","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000421","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000421","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000422","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000422","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000422","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000422","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000422","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000423","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000423","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000423","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000423","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000423","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000424","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000424","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000424","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000424","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000424","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000425","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000425","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000425","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000425","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000425","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000426","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000426","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000426","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000426","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000426","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000427","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000427","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000427","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000427","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000427","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000428","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000428","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000428","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000428","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000428","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000429","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000429","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000429","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000429","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000429","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000430","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000430","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000430","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000430","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000430","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000431","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000431","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000431","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000431","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000431","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000432","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000432","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000432","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000432","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000432","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",60,100,"ja","ja"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Goed",30,60,"ja","nee"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Matig",5,30,"ja","nee"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000444","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",100,Inf,"ja","nee"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,40,"nee","ja"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Slecht",40,100,"nee","ja"
"100000445","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"nee","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Matig",3,20,"nee","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",20,50,"nee","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000446","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",60,100,"ja","ja"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Goed",30,60,"ja","nee"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Matig",5,30,"ja","nee"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000447","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",100,Inf,"ja","nee"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,40,"nee","ja"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Slecht",40,100,"nee","ja"
"100000448","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"nee","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Matig",3,20,"nee","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",20,50,"nee","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000449","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",60,100,"ja","ja"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Goed",30,60,"ja","nee"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Matig",5,30,"ja","nee"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000450","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",100,Inf,"ja","nee"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,40,"nee","ja"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Slecht",40,100,"nee","ja"
"100000451","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"nee","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Matig",3,20,"nee","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",20,50,"nee","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000452","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",60,100,"ja","ja"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Goed",30,60,"ja","nee"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Matig",5,30,"ja","nee"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000453","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",100,Inf,"ja","nee"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,40,"nee","ja"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Slecht",40,100,"nee","ja"
"100000454","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"nee","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Matig",3,20,"nee","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",20,50,"nee","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000455","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",60,100,"ja","ja"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Goed",30,60,"ja","nee"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Matig",5,30,"ja","nee"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000456","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",100,Inf,"ja","nee"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,40,"nee","ja"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Slecht",40,100,"nee","ja"
"100000457","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"nee","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Matig",3,20,"nee","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",20,50,"nee","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000458","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0,"nee","ja"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Goed",2.5,3,"ja","nee"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Matig",2,2.5,"ja","nee"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1.5,2,"ja","nee"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000469","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",3,Inf,"ja","nee"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Goed",3,3,"ja","nee"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Matig",2,2.5,"ja","nee"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",2,2,"ja","nee"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000470","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",3,Inf,"ja","nee"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Goed",3,3,"ja","nee"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Matig",2,2.5,"ja","nee"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",2,2,"ja","nee"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000471","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",3,Inf,"ja","nee"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",6,999,"ja","ja"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Goed",4,6,"ja","nee"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Matig",2.5,4,"ja","nee"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,2.5,"ja","nee"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000472","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",7.5,Inf,"ja","nee"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",6,1000,"ja","ja"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Goed",4,6,"ja","nee"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Matig",3,4,"ja","nee"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,2.5,"ja","nee"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000473","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",7.5,Inf,"ja","nee"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",6,1000,"ja","ja"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Goed",4,6,"ja","nee"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Matig",3,4,"ja","nee"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,2.5,"ja","nee"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000474","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",7.5,Inf,"ja","nee"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",6,1000,"ja","ja"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Goed",4,6,"ja","nee"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Matig",3,4,"ja","nee"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,2.5,"ja","nee"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000475","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",7.5,Inf,"ja","nee"
"100000476","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000476","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000476","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000476","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000476","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000477","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000477","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000477","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000477","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000477","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000478","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000478","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000478","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000478","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000478","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000479","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000479","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000479","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000479","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000479","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000480","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000480","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000480","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000480","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000480","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000481","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000481","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000481","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000481","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000481","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000482","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000482","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000482","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000482","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000482","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100000483","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0.8,1,"ja","ja"
"100000483","KRW maatlatten 2018 - Overige Waterflora","Goed",0.6,0.8,"ja","nee"
"100000483","KRW maatlatten 2018 - Overige Waterflora","Matig",0.4,0.6,"ja","nee"
"100000483","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.2,0.4,"ja","nee"
"100000483","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.2,"ja","nee"
"100100048","KRW maatlatten 2018 - Macrofauna","Zeer goed",0.8,1,"ja","ja"
"100100048","KRW maatlatten 2018 - Macrofauna","Goed",0.6,0.8,"ja","nee"
"100100048","KRW maatlatten 2018 - Macrofauna","Matig",0.4,0.6,"ja","nee"
"100100048","KRW maatlatten 2018 - Macrofauna","Ontoereikend",0.2,0.4,"ja","nee"
"100100048","KRW maatlatten 2018 - Macrofauna","Slecht",0,0.2,"ja","nee"
"100100049","KRW maatlatten 2018 - Macrofauna","Zeer goed",0.8,1,"ja","ja"
"100100049","KRW maatlatten 2018 - Macrofauna","Goed",0.6,0.8,"ja","nee"
"100100049","KRW maatlatten 2018 - Macrofauna","Matig",0.4,0.6,"ja","nee"
